service_id,date,exception_type
85-Weekday-1-DEC16-1111100,20170131,1
85-Weekday-1-DEC16-1111100,20170201,1
85-Weekday-1-DEC16-1111100,20170202,1
85-Weekday-1-DEC16-1111100,20170203,1
85-Weekday-1-DEC16-1111100,20170206,1
85-Weekday-1-DEC16-1111100,20170207,1
85-Weekday-1-DEC16-1111100,20170208,1
85-Weekday-1-DEC16-1111100,20170209,1
85-Weekday-1-DEC16-1111100,20170210,1
851-Weekday-1-DEC16-0001000,20170112,1
851-Weekday-1-DEC16-0001000,20170119,1
851-Weekday-1-DEC16-0001000,20170126,1
851-Weekday-1-DEC16-0001000,20170202,1
851-Weekday-1-DEC16-0001000,20170209,1
851-Weekday-1-DEC16-1110100,20170111,1
851-Weekday-1-DEC16-1110100,20170113,1
851-Weekday-1-DEC16-1110100,20170116,1
851-Weekday-1-DEC16-1110100,20170117,1
851-Weekday-1-DEC16-1110100,20170118,1
851-Weekday-1-DEC16-1110100,20170120,1
851-Weekday-1-DEC16-1110100,20170123,1
851-Weekday-1-DEC16-1110100,20170124,1
851-Weekday-1-DEC16-1110100,20170125,1
851-Weekday-1-DEC16-1110100,20170127,1
851-Weekday-1-DEC16-1110100,20170130,1
851-Weekday-1-DEC16-1110100,20170131,1
851-Weekday-1-DEC16-1110100,20170201,1
851-Weekday-1-DEC16-1110100,20170203,1
851-Weekday-1-DEC16-1110100,20170206,1
851-Weekday-1-DEC16-1110100,20170207,1
851-Weekday-1-DEC16-1110100,20170208,1
851-Weekday-1-DEC16-1110100,20170210,1
852-Weekday-1-DEC16-0001000,20170112,1
852-Weekday-1-DEC16-0001000,20170119,1
852-Weekday-1-DEC16-0001000,20170126,1
852-Weekday-1-DEC16-0001000,20170202,1
852-Weekday-1-DEC16-0001000,20170209,1
852-Weekday-1-DEC16-1110100,20170111,1
852-Weekday-1-DEC16-1110100,20170113,1
852-Weekday-1-DEC16-1110100,20170116,1
852-Weekday-1-DEC16-1110100,20170117,1
852-Weekday-1-DEC16-1110100,20170118,1
852-Weekday-1-DEC16-1110100,20170120,1
852-Weekday-1-DEC16-1110100,20170123,1
852-Weekday-1-DEC16-1110100,20170124,1
852-Weekday-1-DEC16-1110100,20170125,1
852-Weekday-1-DEC16-1110100,20170127,1
852-Weekday-1-DEC16-1110100,20170130,1
852-Weekday-1-DEC16-1110100,20170131,1
852-Weekday-1-DEC16-1110100,20170201,1
852-Weekday-1-DEC16-1110100,20170203,1
852-Weekday-1-DEC16-1110100,20170206,1
852-Weekday-1-DEC16-1110100,20170207,1
852-Weekday-1-DEC16-1110100,20170208,1
852-Weekday-1-DEC16-1110100,20170210,1
853-Weekday-1-DEC16-0001000,20170112,1
853-Weekday-1-DEC16-0001000,20170119,1
853-Weekday-1-DEC16-0001000,20170126,1
853-Weekday-1-DEC16-0001000,20170202,1
853-Weekday-1-DEC16-0001000,20170209,1
853-Weekday-1-DEC16-1110100,20170111,1
853-Weekday-1-DEC16-1110100,20170113,1
853-Weekday-1-DEC16-1110100,20170116,1
853-Weekday-1-DEC16-1110100,20170117,1
853-Weekday-1-DEC16-1110100,20170118,1
853-Weekday-1-DEC16-1110100,20170120,1
853-Weekday-1-DEC16-1110100,20170123,1
853-Weekday-1-DEC16-1110100,20170124,1
853-Weekday-1-DEC16-1110100,20170125,1
853-Weekday-1-DEC16-1110100,20170127,1
853-Weekday-1-DEC16-1110100,20170130,1
853-Weekday-1-DEC16-1110100,20170131,1
853-Weekday-1-DEC16-1110100,20170201,1
853-Weekday-1-DEC16-1110100,20170203,1
853-Weekday-1-DEC16-1110100,20170206,1
853-Weekday-1-DEC16-1110100,20170207,1
853-Weekday-1-DEC16-1110100,20170208,1
853-Weekday-1-DEC16-1110100,20170210,1
855-Weekday-1-DEC16-0001000,20170112,1
855-Weekday-1-DEC16-0001000,20170119,1
855-Weekday-1-DEC16-0001000,20170126,1
855-Weekday-1-DEC16-0001000,20170202,1
855-Weekday-1-DEC16-0001000,20170209,1
855-Weekday-1-DEC16-1110100,20170111,1
855-Weekday-1-DEC16-1110100,20170113,1
855-Weekday-1-DEC16-1110100,20170116,1
855-Weekday-1-DEC16-1110100,20170117,1
855-Weekday-1-DEC16-1110100,20170118,1
855-Weekday-1-DEC16-1110100,20170120,1
855-Weekday-1-DEC16-1110100,20170123,1
855-Weekday-1-DEC16-1110100,20170124,1
855-Weekday-1-DEC16-1110100,20170125,1
855-Weekday-1-DEC16-1110100,20170127,1
855-Weekday-1-DEC16-1110100,20170130,1
855-Weekday-1-DEC16-1110100,20170131,1
855-Weekday-1-DEC16-1110100,20170201,1
855-Weekday-1-DEC16-1110100,20170203,1
855-Weekday-1-DEC16-1110100,20170206,1
855-Weekday-1-DEC16-1110100,20170207,1
855-Weekday-1-DEC16-1110100,20170208,1
855-Weekday-1-DEC16-1110100,20170210,1
856-Weekday-1-DEC16-0001000,20170112,1
856-Weekday-1-DEC16-0001000,20170119,1
856-Weekday-1-DEC16-0001000,20170126,1
856-Weekday-1-DEC16-0001000,20170202,1
856-Weekday-1-DEC16-0001000,20170209,1
856-Weekday-1-DEC16-1110100,20170111,1
856-Weekday-1-DEC16-1110100,20170113,1
856-Weekday-1-DEC16-1110100,20170116,1
856-Weekday-1-DEC16-1110100,20170117,1
856-Weekday-1-DEC16-1110100,20170118,1
856-Weekday-1-DEC16-1110100,20170120,1
856-Weekday-1-DEC16-1110100,20170123,1
856-Weekday-1-DEC16-1110100,20170124,1
856-Weekday-1-DEC16-1110100,20170125,1
856-Weekday-1-DEC16-1110100,20170127,1
856-Weekday-1-DEC16-1110100,20170130,1
856-Weekday-1-DEC16-1110100,20170131,1
856-Weekday-1-DEC16-1110100,20170201,1
856-Weekday-1-DEC16-1110100,20170203,1
856-Weekday-1-DEC16-1110100,20170206,1
856-Weekday-1-DEC16-1110100,20170207,1
856-Weekday-1-DEC16-1110100,20170208,1
856-Weekday-1-DEC16-1110100,20170210,1
858-Weekday-1-DEC16-1111100,20170111,1
858-Weekday-1-DEC16-1111100,20170112,1
858-Weekday-1-DEC16-1111100,20170113,1
858-Weekday-1-DEC16-1111100,20170116,1
858-Weekday-1-DEC16-1111100,20170117,1
858-Weekday-1-DEC16-1111100,20170118,1
858-Weekday-1-DEC16-1111100,20170119,1
858-Weekday-1-DEC16-1111100,20170120,1
858-Weekday-1-DEC16-1111100,20170123,1
858-Weekday-1-DEC16-1111100,20170124,1
858-Weekday-1-DEC16-1111100,20170125,1
858-Weekday-1-DEC16-1111100,20170126,1
858-Weekday-1-DEC16-1111100,20170127,1
858-Weekday-1-DEC16-1111100,20170130,1
858-Weekday-1-DEC16-1111100,20170131,1
858-Weekday-1-DEC16-1111100,20170201,1
858-Weekday-1-DEC16-1111100,20170202,1
858-Weekday-1-DEC16-1111100,20170203,1
858-Weekday-1-DEC16-1111100,20170206,1
858-Weekday-1-DEC16-1111100,20170207,1
858-Weekday-1-DEC16-1111100,20170208,1
858-Weekday-1-DEC16-1111100,20170209,1
858-Weekday-1-DEC16-1111100,20170210,1
859-Weekday-1-DEC16-0001000,20170112,1
859-Weekday-1-DEC16-0001000,20170119,1
859-Weekday-1-DEC16-0001000,20170126,1
859-Weekday-1-DEC16-0001000,20170202,1
859-Weekday-1-DEC16-0001000,20170209,1
859-Weekday-1-DEC16-1110100,20170111,1
859-Weekday-1-DEC16-1110100,20170113,1
859-Weekday-1-DEC16-1110100,20170116,1
859-Weekday-1-DEC16-1110100,20170117,1
859-Weekday-1-DEC16-1110100,20170118,1
859-Weekday-1-DEC16-1110100,20170120,1
859-Weekday-1-DEC16-1110100,20170123,1
859-Weekday-1-DEC16-1110100,20170124,1
859-Weekday-1-DEC16-1110100,20170125,1
859-Weekday-1-DEC16-1110100,20170127,1
859-Weekday-1-DEC16-1110100,20170130,1
859-Weekday-1-DEC16-1110100,20170131,1
859-Weekday-1-DEC16-1110100,20170201,1
859-Weekday-1-DEC16-1110100,20170203,1
859-Weekday-1-DEC16-1110100,20170206,1
859-Weekday-1-DEC16-1110100,20170207,1
859-Weekday-1-DEC16-1110100,20170208,1
859-Weekday-1-DEC16-1110100,20170210,1
860-Weekday-1-DEC16-1111100,20170111,1
860-Weekday-1-DEC16-1111100,20170112,1
860-Weekday-1-DEC16-1111100,20170113,1
860-Weekday-1-DEC16-1111100,20170116,1
860-Weekday-1-DEC16-1111100,20170117,1
860-Weekday-1-DEC16-1111100,20170118,1
860-Weekday-1-DEC16-1111100,20170119,1
860-Weekday-1-DEC16-1111100,20170120,1
860-Weekday-1-DEC16-1111100,20170123,1
860-Weekday-1-DEC16-1111100,20170124,1
860-Weekday-1-DEC16-1111100,20170125,1
860-Weekday-1-DEC16-1111100,20170126,1
860-Weekday-1-DEC16-1111100,20170127,1
860-Weekday-1-DEC16-1111100,20170130,1
860-Weekday-1-DEC16-1111100,20170131,1
860-Weekday-1-DEC16-1111100,20170201,1
860-Weekday-1-DEC16-1111100,20170202,1
860-Weekday-1-DEC16-1111100,20170203,1
860-Weekday-1-DEC16-1111100,20170206,1
860-Weekday-1-DEC16-1111100,20170207,1
860-Weekday-1-DEC16-1111100,20170208,1
860-Weekday-1-DEC16-1111100,20170209,1
860-Weekday-1-DEC16-1111100,20170210,1
861-Weekday-1-DEC16-1111100,20170111,1
861-Weekday-1-DEC16-1111100,20170112,1
861-Weekday-1-DEC16-1111100,20170113,1
861-Weekday-1-DEC16-1111100,20170116,1
861-Weekday-1-DEC16-1111100,20170117,1
861-Weekday-1-DEC16-1111100,20170118,1
861-Weekday-1-DEC16-1111100,20170119,1
861-Weekday-1-DEC16-1111100,20170120,1
861-Weekday-1-DEC16-1111100,20170123,1
861-Weekday-1-DEC16-1111100,20170124,1
861-Weekday-1-DEC16-1111100,20170125,1
861-Weekday-1-DEC16-1111100,20170126,1
861-Weekday-1-DEC16-1111100,20170127,1
861-Weekday-1-DEC16-1111100,20170130,1
861-Weekday-1-DEC16-1111100,20170131,1
861-Weekday-1-DEC16-1111100,20170201,1
861-Weekday-1-DEC16-1111100,20170202,1
861-Weekday-1-DEC16-1111100,20170203,1
861-Weekday-1-DEC16-1111100,20170206,1
861-Weekday-1-DEC16-1111100,20170207,1
861-Weekday-1-DEC16-1111100,20170208,1
861-Weekday-1-DEC16-1111100,20170209,1
861-Weekday-1-DEC16-1111100,20170210,1
862-Weekday-1-DEC16-0001000,20170112,1
862-Weekday-1-DEC16-0001000,20170119,1
862-Weekday-1-DEC16-0001000,20170126,1
862-Weekday-1-DEC16-0001000,20170202,1
862-Weekday-1-DEC16-0001000,20170209,1
862-Weekday-1-DEC16-1110100,20170111,1
862-Weekday-1-DEC16-1110100,20170113,1
862-Weekday-1-DEC16-1110100,20170116,1
862-Weekday-1-DEC16-1110100,20170117,1
862-Weekday-1-DEC16-1110100,20170118,1
862-Weekday-1-DEC16-1110100,20170120,1
862-Weekday-1-DEC16-1110100,20170123,1
862-Weekday-1-DEC16-1110100,20170124,1
862-Weekday-1-DEC16-1110100,20170125,1
862-Weekday-1-DEC16-1110100,20170127,1
862-Weekday-1-DEC16-1110100,20170130,1
862-Weekday-1-DEC16-1110100,20170131,1
862-Weekday-1-DEC16-1110100,20170201,1
862-Weekday-1-DEC16-1110100,20170203,1
862-Weekday-1-DEC16-1110100,20170206,1
862-Weekday-1-DEC16-1110100,20170207,1
862-Weekday-1-DEC16-1110100,20170208,1
862-Weekday-1-DEC16-1110100,20170210,1
864-Weekday-1-DEC16-1110100,20170111,1
864-Weekday-1-DEC16-1110100,20170113,1
864-Weekday-1-DEC16-1110100,20170116,1
864-Weekday-1-DEC16-1110100,20170117,1
864-Weekday-1-DEC16-1110100,20170118,1
864-Weekday-1-DEC16-1110100,20170120,1
864-Weekday-1-DEC16-1110100,20170123,1
864-Weekday-1-DEC16-1110100,20170124,1
864-Weekday-1-DEC16-1110100,20170125,1
864-Weekday-1-DEC16-1110100,20170127,1
864-Weekday-1-DEC16-1110100,20170130,1
864-Weekday-1-DEC16-1110100,20170131,1
864-Weekday-1-DEC16-1110100,20170201,1
864-Weekday-1-DEC16-1110100,20170203,1
864-Weekday-1-DEC16-1110100,20170206,1
864-Weekday-1-DEC16-1110100,20170207,1
864-Weekday-1-DEC16-1110100,20170208,1
864-Weekday-1-DEC16-1110100,20170210,1
864-Weekday-1-DEC16-1111100,20170111,1
864-Weekday-1-DEC16-1111100,20170112,1
864-Weekday-1-DEC16-1111100,20170113,1
864-Weekday-1-DEC16-1111100,20170116,1
864-Weekday-1-DEC16-1111100,20170117,1
864-Weekday-1-DEC16-1111100,20170118,1
864-Weekday-1-DEC16-1111100,20170119,1
864-Weekday-1-DEC16-1111100,20170120,1
864-Weekday-1-DEC16-1111100,20170123,1
864-Weekday-1-DEC16-1111100,20170124,1
864-Weekday-1-DEC16-1111100,20170125,1
864-Weekday-1-DEC16-1111100,20170126,1
864-Weekday-1-DEC16-1111100,20170127,1
864-Weekday-1-DEC16-1111100,20170130,1
864-Weekday-1-DEC16-1111100,20170131,1
864-Weekday-1-DEC16-1111100,20170201,1
864-Weekday-1-DEC16-1111100,20170202,1
864-Weekday-1-DEC16-1111100,20170203,1
864-Weekday-1-DEC16-1111100,20170206,1
864-Weekday-1-DEC16-1111100,20170207,1
864-Weekday-1-DEC16-1111100,20170208,1
864-Weekday-1-DEC16-1111100,20170209,1
864-Weekday-1-DEC16-1111100,20170210,1
865-Weekday-1-DEC16-1111100,20170111,1
865-Weekday-1-DEC16-1111100,20170112,1
865-Weekday-1-DEC16-1111100,20170113,1
865-Weekday-1-DEC16-1111100,20170116,1
865-Weekday-1-DEC16-1111100,20170117,1
865-Weekday-1-DEC16-1111100,20170118,1
865-Weekday-1-DEC16-1111100,20170119,1
865-Weekday-1-DEC16-1111100,20170120,1
865-Weekday-1-DEC16-1111100,20170123,1
865-Weekday-1-DEC16-1111100,20170124,1
865-Weekday-1-DEC16-1111100,20170125,1
865-Weekday-1-DEC16-1111100,20170126,1
865-Weekday-1-DEC16-1111100,20170127,1
865-Weekday-1-DEC16-1111100,20170130,1
865-Weekday-1-DEC16-1111100,20170131,1
865-Weekday-1-DEC16-1111100,20170201,1
865-Weekday-1-DEC16-1111100,20170202,1
865-Weekday-1-DEC16-1111100,20170203,1
865-Weekday-1-DEC16-1111100,20170206,1
865-Weekday-1-DEC16-1111100,20170207,1
865-Weekday-1-DEC16-1111100,20170208,1
865-Weekday-1-DEC16-1111100,20170209,1
865-Weekday-1-DEC16-1111100,20170210,1
869-Weekday-1-DEC16-0001000,20170112,1
869-Weekday-1-DEC16-0001000,20170119,1
869-Weekday-1-DEC16-0001000,20170126,1
869-Weekday-1-DEC16-0001000,20170202,1
869-Weekday-1-DEC16-0001000,20170209,1
869-Weekday-1-DEC16-1110100,20170111,1
869-Weekday-1-DEC16-1110100,20170113,1
869-Weekday-1-DEC16-1110100,20170116,1
869-Weekday-1-DEC16-1110100,20170117,1
869-Weekday-1-DEC16-1110100,20170118,1
869-Weekday-1-DEC16-1110100,20170120,1
869-Weekday-1-DEC16-1110100,20170123,1
869-Weekday-1-DEC16-1110100,20170124,1
869-Weekday-1-DEC16-1110100,20170125,1
869-Weekday-1-DEC16-1110100,20170127,1
869-Weekday-1-DEC16-1110100,20170130,1
869-Weekday-1-DEC16-1110100,20170131,1
869-Weekday-1-DEC16-1110100,20170201,1
869-Weekday-1-DEC16-1110100,20170203,1
869-Weekday-1-DEC16-1110100,20170206,1
869-Weekday-1-DEC16-1110100,20170207,1
869-Weekday-1-DEC16-1110100,20170208,1
869-Weekday-1-DEC16-1110100,20170210,1
87-Weekday-1-DEC16-1111100,20170111,1
87-Weekday-1-DEC16-1111100,20170112,1
87-Weekday-1-DEC16-1111100,20170113,1
87-Weekday-1-DEC16-1111100,20170116,1
87-Weekday-1-DEC16-1111100,20170117,1
87-Weekday-1-DEC16-1111100,20170118,1
87-Weekday-1-DEC16-1111100,20170119,1
87-Weekday-1-DEC16-1111100,20170120,1
87-Weekday-1-DEC16-1111100,20170123,1
87-Weekday-1-DEC16-1111100,20170124,1
87-Weekday-1-DEC16-1111100,20170125,1
87-Weekday-1-DEC16-1111100,20170126,1
87-Weekday-1-DEC16-1111100,20170127,1
87-Weekday-1-DEC16-1111100,20170130,1
87-Weekday-1-DEC16-1111100,20170131,1
87-Weekday-1-DEC16-1111100,20170201,1
87-Weekday-1-DEC16-1111100,20170202,1
87-Weekday-1-DEC16-1111100,20170203,1
87-Weekday-1-DEC16-1111100,20170206,1
87-Weekday-1-DEC16-1111100,20170207,1
87-Weekday-1-DEC16-1111100,20170208,1
87-Weekday-1-DEC16-1111100,20170209,1
87-Weekday-1-DEC16-1111100,20170210,1
870-Weekday-1-DEC16-1111100,20170111,1
870-Weekday-1-DEC16-1111100,20170112,1
870-Weekday-1-DEC16-1111100,20170113,1
870-Weekday-1-DEC16-1111100,20170116,1
870-Weekday-1-DEC16-1111100,20170117,1
870-Weekday-1-DEC16-1111100,20170118,1
870-Weekday-1-DEC16-1111100,20170119,1
870-Weekday-1-DEC16-1111100,20170120,1
870-Weekday-1-DEC16-1111100,20170123,1
870-Weekday-1-DEC16-1111100,20170124,1
870-Weekday-1-DEC16-1111100,20170125,1
870-Weekday-1-DEC16-1111100,20170126,1
870-Weekday-1-DEC16-1111100,20170127,1
870-Weekday-1-DEC16-1111100,20170130,1
870-Weekday-1-DEC16-1111100,20170131,1
870-Weekday-1-DEC16-1111100,20170201,1
870-Weekday-1-DEC16-1111100,20170202,1
870-Weekday-1-DEC16-1111100,20170203,1
870-Weekday-1-DEC16-1111100,20170206,1
870-Weekday-1-DEC16-1111100,20170207,1
870-Weekday-1-DEC16-1111100,20170208,1
870-Weekday-1-DEC16-1111100,20170209,1
870-Weekday-1-DEC16-1111100,20170210,1
871-Weekday-1-DEC16-0001000,20170112,1
871-Weekday-1-DEC16-0001000,20170119,1
871-Weekday-1-DEC16-0001000,20170126,1
871-Weekday-1-DEC16-0001000,20170202,1
871-Weekday-1-DEC16-0001000,20170209,1
871-Weekday-1-DEC16-1110100,20170111,1
871-Weekday-1-DEC16-1110100,20170113,1
871-Weekday-1-DEC16-1110100,20170116,1
871-Weekday-1-DEC16-1110100,20170117,1
871-Weekday-1-DEC16-1110100,20170118,1
871-Weekday-1-DEC16-1110100,20170120,1
871-Weekday-1-DEC16-1110100,20170123,1
871-Weekday-1-DEC16-1110100,20170124,1
871-Weekday-1-DEC16-1110100,20170125,1
871-Weekday-1-DEC16-1110100,20170127,1
871-Weekday-1-DEC16-1110100,20170130,1
871-Weekday-1-DEC16-1110100,20170131,1
871-Weekday-1-DEC16-1110100,20170201,1
871-Weekday-1-DEC16-1110100,20170203,1
871-Weekday-1-DEC16-1110100,20170206,1
871-Weekday-1-DEC16-1110100,20170207,1
871-Weekday-1-DEC16-1110100,20170208,1
871-Weekday-1-DEC16-1110100,20170210,1
872-Weekday-1-DEC16-1111100,20170111,1
872-Weekday-1-DEC16-1111100,20170112,1
872-Weekday-1-DEC16-1111100,20170113,1
872-Weekday-1-DEC16-1111100,20170116,1
872-Weekday-1-DEC16-1111100,20170117,1
872-Weekday-1-DEC16-1111100,20170118,1
872-Weekday-1-DEC16-1111100,20170119,1
872-Weekday-1-DEC16-1111100,20170120,1
872-Weekday-1-DEC16-1111100,20170123,1
872-Weekday-1-DEC16-1111100,20170124,1
872-Weekday-1-DEC16-1111100,20170125,1
872-Weekday-1-DEC16-1111100,20170126,1
872-Weekday-1-DEC16-1111100,20170127,1
872-Weekday-1-DEC16-1111100,20170130,1
872-Weekday-1-DEC16-1111100,20170131,1
872-Weekday-1-DEC16-1111100,20170201,1
872-Weekday-1-DEC16-1111100,20170202,1
872-Weekday-1-DEC16-1111100,20170203,1
872-Weekday-1-DEC16-1111100,20170206,1
872-Weekday-1-DEC16-1111100,20170207,1
872-Weekday-1-DEC16-1111100,20170208,1
872-Weekday-1-DEC16-1111100,20170209,1
872-Weekday-1-DEC16-1111100,20170210,1
873-Weekday-1-DEC16-1111100,20170111,1
873-Weekday-1-DEC16-1111100,20170112,1
873-Weekday-1-DEC16-1111100,20170113,1
873-Weekday-1-DEC16-1111100,20170116,1
873-Weekday-1-DEC16-1111100,20170117,1
873-Weekday-1-DEC16-1111100,20170118,1
873-Weekday-1-DEC16-1111100,20170119,1
873-Weekday-1-DEC16-1111100,20170120,1
873-Weekday-1-DEC16-1111100,20170123,1
873-Weekday-1-DEC16-1111100,20170124,1
873-Weekday-1-DEC16-1111100,20170125,1
873-Weekday-1-DEC16-1111100,20170126,1
873-Weekday-1-DEC16-1111100,20170127,1
873-Weekday-1-DEC16-1111100,20170130,1
873-Weekday-1-DEC16-1111100,20170131,1
873-Weekday-1-DEC16-1111100,20170201,1
873-Weekday-1-DEC16-1111100,20170202,1
873-Weekday-1-DEC16-1111100,20170203,1
873-Weekday-1-DEC16-1111100,20170206,1
873-Weekday-1-DEC16-1111100,20170207,1
873-Weekday-1-DEC16-1111100,20170208,1
873-Weekday-1-DEC16-1111100,20170209,1
873-Weekday-1-DEC16-1111100,20170210,1
874-Weekday-1-DEC16-1111100,20170111,1
874-Weekday-1-DEC16-1111100,20170112,1
874-Weekday-1-DEC16-1111100,20170113,1
874-Weekday-1-DEC16-1111100,20170116,1
874-Weekday-1-DEC16-1111100,20170117,1
874-Weekday-1-DEC16-1111100,20170118,1
874-Weekday-1-DEC16-1111100,20170119,1
874-Weekday-1-DEC16-1111100,20170120,1
874-Weekday-1-DEC16-1111100,20170123,1
874-Weekday-1-DEC16-1111100,20170124,1
874-Weekday-1-DEC16-1111100,20170125,1
874-Weekday-1-DEC16-1111100,20170126,1
874-Weekday-1-DEC16-1111100,20170127,1
874-Weekday-1-DEC16-1111100,20170130,1
874-Weekday-1-DEC16-1111100,20170131,1
874-Weekday-1-DEC16-1111100,20170201,1
874-Weekday-1-DEC16-1111100,20170202,1
874-Weekday-1-DEC16-1111100,20170203,1
874-Weekday-1-DEC16-1111100,20170206,1
874-Weekday-1-DEC16-1111100,20170207,1
874-Weekday-1-DEC16-1111100,20170208,1
874-Weekday-1-DEC16-1111100,20170209,1
874-Weekday-1-DEC16-1111100,20170210,1
875-Weekday-1-DEC16-1111100,20170111,1
875-Weekday-1-DEC16-1111100,20170112,1
875-Weekday-1-DEC16-1111100,20170113,1
875-Weekday-1-DEC16-1111100,20170116,1
875-Weekday-1-DEC16-1111100,20170117,1
875-Weekday-1-DEC16-1111100,20170118,1
875-Weekday-1-DEC16-1111100,20170119,1
875-Weekday-1-DEC16-1111100,20170120,1
875-Weekday-1-DEC16-1111100,20170123,1
875-Weekday-1-DEC16-1111100,20170124,1
875-Weekday-1-DEC16-1111100,20170125,1
875-Weekday-1-DEC16-1111100,20170126,1
875-Weekday-1-DEC16-1111100,20170127,1
875-Weekday-1-DEC16-1111100,20170130,1
875-Weekday-1-DEC16-1111100,20170131,1
875-Weekday-1-DEC16-1111100,20170201,1
875-Weekday-1-DEC16-1111100,20170202,1
875-Weekday-1-DEC16-1111100,20170203,1
875-Weekday-1-DEC16-1111100,20170206,1
875-Weekday-1-DEC16-1111100,20170207,1
875-Weekday-1-DEC16-1111100,20170208,1
875-Weekday-1-DEC16-1111100,20170209,1
875-Weekday-1-DEC16-1111100,20170210,1
876-Weekday-1-DEC16-1111100,20170111,1
876-Weekday-1-DEC16-1111100,20170112,1
876-Weekday-1-DEC16-1111100,20170113,1
876-Weekday-1-DEC16-1111100,20170116,1
876-Weekday-1-DEC16-1111100,20170117,1
876-Weekday-1-DEC16-1111100,20170118,1
876-Weekday-1-DEC16-1111100,20170119,1
876-Weekday-1-DEC16-1111100,20170120,1
876-Weekday-1-DEC16-1111100,20170123,1
876-Weekday-1-DEC16-1111100,20170124,1
876-Weekday-1-DEC16-1111100,20170125,1
876-Weekday-1-DEC16-1111100,20170126,1
876-Weekday-1-DEC16-1111100,20170127,1
876-Weekday-1-DEC16-1111100,20170130,1
876-Weekday-1-DEC16-1111100,20170131,1
876-Weekday-1-DEC16-1111100,20170201,1
876-Weekday-1-DEC16-1111100,20170202,1
876-Weekday-1-DEC16-1111100,20170203,1
876-Weekday-1-DEC16-1111100,20170206,1
876-Weekday-1-DEC16-1111100,20170207,1
876-Weekday-1-DEC16-1111100,20170208,1
876-Weekday-1-DEC16-1111100,20170209,1
876-Weekday-1-DEC16-1111100,20170210,1
877-Weekday-1-DEC16-0001000,20170112,1
877-Weekday-1-DEC16-0001000,20170119,1
877-Weekday-1-DEC16-0001000,20170126,1
877-Weekday-1-DEC16-0001000,20170202,1
877-Weekday-1-DEC16-0001000,20170209,1
877-Weekday-1-DEC16-1110100,20170111,1
877-Weekday-1-DEC16-1110100,20170113,1
877-Weekday-1-DEC16-1110100,20170116,1
877-Weekday-1-DEC16-1110100,20170117,1
877-Weekday-1-DEC16-1110100,20170118,1
877-Weekday-1-DEC16-1110100,20170120,1
877-Weekday-1-DEC16-1110100,20170123,1
877-Weekday-1-DEC16-1110100,20170124,1
877-Weekday-1-DEC16-1110100,20170125,1
877-Weekday-1-DEC16-1110100,20170127,1
877-Weekday-1-DEC16-1110100,20170130,1
877-Weekday-1-DEC16-1110100,20170131,1
877-Weekday-1-DEC16-1110100,20170201,1
877-Weekday-1-DEC16-1110100,20170203,1
877-Weekday-1-DEC16-1110100,20170206,1
877-Weekday-1-DEC16-1110100,20170207,1
877-Weekday-1-DEC16-1110100,20170208,1
877-Weekday-1-DEC16-1110100,20170210,1
878-Weekday-1-DEC16-1111100,20170111,1
878-Weekday-1-DEC16-1111100,20170112,1
878-Weekday-1-DEC16-1111100,20170113,1
878-Weekday-1-DEC16-1111100,20170116,1
878-Weekday-1-DEC16-1111100,20170117,1
878-Weekday-1-DEC16-1111100,20170118,1
878-Weekday-1-DEC16-1111100,20170119,1
878-Weekday-1-DEC16-1111100,20170120,1
878-Weekday-1-DEC16-1111100,20170123,1
878-Weekday-1-DEC16-1111100,20170124,1
878-Weekday-1-DEC16-1111100,20170125,1
878-Weekday-1-DEC16-1111100,20170126,1
878-Weekday-1-DEC16-1111100,20170127,1
878-Weekday-1-DEC16-1111100,20170130,1
878-Weekday-1-DEC16-1111100,20170131,1
878-Weekday-1-DEC16-1111100,20170201,1
878-Weekday-1-DEC16-1111100,20170202,1
878-Weekday-1-DEC16-1111100,20170203,1
878-Weekday-1-DEC16-1111100,20170206,1
878-Weekday-1-DEC16-1111100,20170207,1
878-Weekday-1-DEC16-1111100,20170208,1
878-Weekday-1-DEC16-1111100,20170209,1
878-Weekday-1-DEC16-1111100,20170210,1
879-Weekday-1-DEC16-0001000,20170112,1
879-Weekday-1-DEC16-0001000,20170119,1
879-Weekday-1-DEC16-0001000,20170126,1
879-Weekday-1-DEC16-0001000,20170202,1
879-Weekday-1-DEC16-0001000,20170209,1
879-Weekday-1-DEC16-1110100,20170111,1
879-Weekday-1-DEC16-1110100,20170113,1
879-Weekday-1-DEC16-1110100,20170116,1
879-Weekday-1-DEC16-1110100,20170117,1
879-Weekday-1-DEC16-1110100,20170118,1
879-Weekday-1-DEC16-1110100,20170120,1
879-Weekday-1-DEC16-1110100,20170123,1
879-Weekday-1-DEC16-1110100,20170124,1
879-Weekday-1-DEC16-1110100,20170125,1
879-Weekday-1-DEC16-1110100,20170127,1
879-Weekday-1-DEC16-1110100,20170130,1
879-Weekday-1-DEC16-1110100,20170131,1
879-Weekday-1-DEC16-1110100,20170201,1
879-Weekday-1-DEC16-1110100,20170203,1
879-Weekday-1-DEC16-1110100,20170206,1
879-Weekday-1-DEC16-1110100,20170207,1
879-Weekday-1-DEC16-1110100,20170208,1
879-Weekday-1-DEC16-1110100,20170210,1
88-Weekday-1-DEC16-1111100,20170111,1
88-Weekday-1-DEC16-1111100,20170112,1
88-Weekday-1-DEC16-1111100,20170113,1
